000886 海南高速 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2021/08/02,3.91,3.96,3.83,3.94,5028687,20425886.00
2021/08/03,3.96,4.00,3.93,3.97,4673601,19323084.00
2021/08/04,3.96,4.00,3.94,3.94,3910502,16175712.00
2021/08/05,3.95,3.98,3.90,3.91,3579901,14665075.00
2021/08/06,3.91,3.91,3.86,3.88,4199611,16964822.00
2021/08/09,3.87,3.94,3.86,3.91,3864560,15715555.00
2021/08/10,3.91,3.94,3.88,3.94,3445229,14080525.00
2021/08/11,3.95,4.02,3.93,3.99,5657812,23548548.00
2021/08/12,4.00,4.01,3.96,3.96,3374500,13982943.00
2021/08/13,3.95,3.97,3.93,3.94,3259701,13415953.00
2021/08/16,3.94,3.98,3.93,3.96,2952486,12171395.00
2021/08/17,3.96,3.96,3.87,3.89,5319220,21699328.00
2021/08/18,3.87,3.91,3.86,3.90,3291600,13341424.00
2021/08/19,3.89,3.91,3.87,3.89,2360900,9578780.00
2021/08/20,3.89,3.89,3.84,3.87,3955022,15939568.00
2021/08/23,3.85,3.90,3.85,3.89,3326551,13491937.00
2021/08/24,3.89,3.91,3.88,3.89,3842746,15615349.00
2021/08/25,3.89,4.01,3.88,3.99,9359801,38788888.00
2021/08/26,3.99,4.04,3.97,3.99,6590161,27503830.00
2021/08/27,3.99,4.03,3.96,4.01,4023040,16768646.00
2021/08/30,4.00,4.03,3.93,3.94,4858651,20103346.00
2021/08/31,3.94,4.03,3.91,4.01,6951600,28766326.00
2021/09/01,4.02,4.06,3.99,4.05,6450228,27088506.00
2021/09/02,4.08,4.14,4.08,4.09,7360310,31412732.00
2021/09/03,4.09,4.12,4.05,4.10,6075136,25861748.00
2021/09/06,4.10,4.16,4.09,4.11,6093301,26070780.00
2021/09/07,4.11,4.27,4.10,4.25,14490756,63557436.00
2021/09/08,4.23,4.32,4.23,4.29,8586018,38239008.00
2021/09/09,4.27,4.32,4.26,4.28,6855695,30593948.00
2021/09/10,4.28,4.32,4.24,4.27,8712801,38725432.00
2021/09/13,4.25,4.29,4.19,4.25,6810290,30034034.00
2021/09/14,4.25,4.29,4.14,4.15,7881009,34529092.00
2021/09/15,4.13,4.21,4.11,4.18,5083995,22094216.00
2021/09/16,4.16,4.27,4.10,4.10,9139403,39725824.00
2021/09/17,4.13,4.13,4.00,4.06,6195400,26152622.00
2021/09/22,4.01,4.09,3.98,4.08,6108111,25653288.00
2021/09/23,4.08,4.23,4.08,4.15,7327900,31794304.00
2021/09/24,4.16,4.18,4.08,4.09,4534600,19425194.00
2021/09/27,4.09,4.11,3.95,3.98,5677831,23718696.00
2021/09/28,3.98,4.03,3.95,4.02,5694740,23682848.00
2021/09/29,3.99,4.03,3.92,3.95,5793900,23998956.00
2021/09/30,3.94,4.01,3.94,4.01,3474145,14445940.00
2021/10/08,4.02,4.12,3.98,4.11,6431064,27319708.00
2021/10/11,4.11,4.12,4.08,4.09,3489800,14882791.00
2021/10/12,4.08,4.08,3.99,4.01,3466700,14543786.00
2021/10/13,4.02,4.03,3.93,3.97,3513153,14532187.00
2021/10/14,3.97,3.98,3.94,3.96,2865290,11833562.00
2021/10/15,3.96,3.97,3.91,3.91,3902900,16017278.00
2021/10/18,3.92,3.93,3.87,3.92,3870943,15761820.00
2021/10/19,3.92,3.92,3.88,3.92,3249451,13239012.00
2021/10/20,3.92,3.92,3.88,3.91,3649600,14838487.00
2021/10/21,3.93,3.94,3.88,3.90,3425604,13947605.00
2021/10/22,3.89,3.91,3.88,3.88,3150000,12801178.00
2021/10/25,3.84,3.89,3.84,3.87,3312263,13351879.00
2021/10/26,3.88,3.91,3.86,3.91,2923157,11859084.00
2021/10/27,3.91,3.91,3.85,3.86,2956937,11929194.00
2021/10/28,3.86,3.86,3.73,3.77,5241700,20821752.00
2021/10/29,3.77,3.82,3.73,3.79,3426801,13483573.00
2021/11/01,3.78,3.80,3.76,3.78,2408614,9517264.00
2021/11/02,3.78,3.80,3.66,3.69,4389586,17075206.00
2021/11/03,3.70,3.71,3.65,3.67,2919200,11206155.00
2021/11/04,3.68,3.79,3.65,3.74,5952865,23156554.00
2021/11/05,3.73,3.75,3.69,3.70,3756358,14607430.00
2021/11/08,3.70,3.72,3.67,3.71,2411811,9321804.00
2021/11/09,3.72,3.78,3.70,3.77,2463631,9640497.00
2021/11/10,3.77,3.78,3.72,3.76,2043100,7999470.00
2021/11/11,3.76,3.82,3.74,3.78,3752801,14883569.00
2021/11/12,3.78,3.78,3.74,3.77,2365809,9290263.00
2021/11/15,3.77,3.78,3.75,3.77,2840943,11190095.00
2021/11/16,3.76,3.79,3.73,3.74,3205626,12598105.00
2021/11/17,3.74,3.75,3.71,3.73,3193053,12445691.00
2021/11/18,3.73,3.74,3.71,3.73,2198883,8568338.00
2021/11/19,3.72,3.77,3.72,3.77,2374511,9293972.00
2021/11/22,3.77,3.77,3.74,3.75,2226042,8723972.00
2021/11/23,3.74,3.76,3.71,3.73,4271928,16661774.00
2021/11/24,3.74,3.74,3.71,3.72,2788301,10851647.00
2021/11/25,3.73,3.74,3.71,3.72,2902027,11307723.00
2021/11/26,3.71,3.72,3.69,3.71,2851400,11042199.00
2021/11/29,3.68,3.70,3.64,3.65,4232201,16185473.00
2021/11/30,3.67,3.73,3.64,3.70,4514169,17447734.00
2021/12/01,3.71,3.76,3.69,3.74,3215934,12537659.00
2021/12/02,3.74,3.74,3.70,3.71,2383900,9269404.00
2021/12/03,3.70,3.74,3.69,3.72,2725659,10604208.00
2021/12/06,3.72,3.72,3.67,3.68,4218000,16300671.00
2021/12/07,3.70,3.71,3.66,3.68,3292202,12680764.00
